"","cDC1","cDC2","DC2pre-hm","DC2hm"
"chr11-61971515-61972248",0.111379965190964,0.32847131443385,0.344468377232599,0.215680343142587
"chr15-31434279-31436462",0.133453517517507,0.3323359377183,0.277075240944763,0.25713530381943
"chr19-17089701-17091096",0.236990558290822,0.310281373994757,0.2267804897981,0.22594757791632
"chr12-113207593-113208911",0.252156580497169,0.295426782422522,0.231883550195313,0.220533086884995
"chr16-29744703-29746317",0.33460411253269,0.28575002738728,0.222433608048252,0.157212252031778
"chr1-42931019-42932485",0.200066679663398,0.316184168048734,0.215090766720335,0.268658385567532
"chr15-82832386-82833447",0.249718712250244,0.301874533030954,0.239007585295747,0.209399169423055
"chr7-47600559-47602030",0.176829360155427,0.318419327261482,0.257786764472698,0.246964548110393
"chr2-227370192-227371323",0.161279236480787,0.330906884566531,0.270917138034922,0.23689674091776
"chr6-14920824-14922700",0.237590200913481,0.316284293443068,0.240416939242177,0.205708566401274
"chr11-266775-269885",0.267312532270971,0.297977723024545,0.257932033546299,0.176777711158186
"chr16-87388043-87388778",0.238295893128983,0.311809909586252,0.251882035804345,0.198012161480419
"chr5-143008767-143009566",0.300583473123275,0.298504233485022,0.261315667713022,0.139596625678682
"chr3-129230222-129230968",0.209227257275086,0.322568351432429,0.248333351061115,0.21987104023137
"chr11-67077984-67079363",0.195572809314205,0.309830909818632,0.264636347990893,0.22995993287627
"chr13-30673702-30674593",0.198079985646404,0.31492339505686,0.266609860813927,0.220386758482809
"chr3-46947256-46949537",0.224308977337064,0.308129587094045,0.244421158467748,0.223140277101143
"chr9-133112132-133113760",0.261449117780897,0.303900185631569,0.231581725048925,0.203068971538609
"chr10-89206524-89208416",0.151446274758634,0.331049130861534,0.263822035015009,0.253682559364823
"chr15-67120842-67121798",0.194312663768903,0.323857816107984,0.240920616835253,0.24090890328786
"chr17-68290129-68292580",0.280996460627179,0.297760282229009,0.26077995694122,0.160463300202592
"chr11-35029883-35031189",0.149856256250361,0.328118560469593,0.298337759638721,0.223687423641325
"chr10-124035541-124036423",0.203239629474406,0.308477524835869,0.274182003199488,0.214100842490237
"chr19-6801038-6803432",0.243687018713063,0.305144030525069,0.25706976523487,0.194099185526998
"chr6-166341332-166343416",0.160597568657734,0.321681501753032,0.260527440702627,0.257193488886608
"chr22-29820813-29822257",0.199461998085381,0.31711892957741,0.278413849661598,0.205005222675611
"chr12-13100633-13101682",0.226724622534684,0.314139205045238,0.271728239622623,0.187407932797454
"chr8-92964710-92966310",0.237325310163008,0.319470212467218,0.248516618023713,0.194687859346061
"chr11-62024826-62026169",0.194575153538981,0.316149625922643,0.257575030308924,0.231700190229452
"chr9-130834047-130835926",0.282363237090215,0.288268114415524,0.261633499243814,0.167735149250447
"chr7-31811504-31812487",0.196973355152411,0.303217740507012,0.290265069153023,0.209543835187554
"chr1-2300080-2301814",0.19408746075904,0.311691214502063,0.276776941935378,0.217444382803519
"chr2-11701284-11702413",0.178595216618251,0.311495235051795,0.272707673548145,0.237201874781808
"chr17-2122590-2124347",0.247905961888836,0.290635699125173,0.25264904638951,0.208809292596481
"chr13-31950146-31951693",0.261800140943995,0.29688894608886,0.237865061453527,0.203445851513618
"chr12-55646016-55646743",0.232458213645323,0.302846864831694,0.252345028827673,0.212349892695309
"chr14-93959292-93960365",0.233560423354306,0.310529123433677,0.251493032095521,0.204417421116496
"chr8-102978301-102979152",0.260491762038706,0.302507168871886,0.229757069120227,0.207243999969181
"chr1-27862881-27863925",0.20051876830718,0.310398403813355,0.261897021919577,0.227185805959888
"chr8-2000393-2002352",0.186142307470362,0.319279942978827,0.25416542525945,0.240412324291361
"chr10-30493487-30494756",0.191403608931332,0.313864421212723,0.270263792827055,0.224468177028891
"chr8-29372635-29374072",0.129889214356264,0.317422750787989,0.303565538738229,0.249122496117518
"chr22-46753876-46754808",0.158031953273757,0.327262930226921,0.307945995045652,0.20675912145367
"chr10-63268729-63269487",0.2291745332483,0.302079188899721,0.256213844989989,0.21253243286199
"chr9-133120800-133122253",0.251585527248967,0.310967661465907,0.23792649063039,0.199520320654736
"chr9-105063411-105065153",0.100020566922805,0.331361448315292,0.296592484178644,0.272025500583259
"chr22-43263092-43264670",0.174564655171656,0.310000928487962,0.291421030537678,0.224013385802705
"chr19-1265763-1267166",0.2211098110088,0.306725057661434,0.286393530640706,0.18577160068906
"chr9-91162123-91165140",0.116005121553809,0.329740207975203,0.306969704473487,0.247284965997501
"chr17-7579068-7580082",0.259534251292756,0.303911170513616,0.212513825582653,0.224040752610975
"chr1-212485742-212486572",0.0929582916192157,0.332238267847013,0.270667071226922,0.304136369306849
"chr12-66188640-66189676",0.171444849881478,0.301157800195823,0.337026979219357,0.190370370703342
"chr21-39003952-39005480",0.101928672748271,0.321172428884314,0.333533090235788,0.243365808131626
"chr13-20174503-20175498",0.139735135452329,0.315443610434064,0.306797328719969,0.238023925393638
"chr7-2018458-2020467",0.198667067046884,0.316890045180027,0.280989403377892,0.203453484395196
"chr7-1939239-1940995",0.147653793735761,0.318577491619872,0.280453249074823,0.253315465569544
"chr10-7184131-7185687",0.230711898830483,0.302601670174042,0.272168051995929,0.194518378999546
"chr10-20003438-20004891",0.206813522311727,0.315476165613889,0.253212921438383,0.224497390636001
"chr10-17216091-17217204",0.254507147758674,0.30743268727101,0.244379287055357,0.193680877914959
"chr11-125062485-125063894",0.146074756003693,0.325156636900847,0.289858189257085,0.238910417838375
"chr1-247389893-247390915",0.184495525761819,0.299900268478202,0.268343460405367,0.247260745354612
"chr9-70562881-70564421",0.219022596887414,0.305333979265705,0.278203377985203,0.197440045861679
"chr2-112839124-112840052",0.180442477233499,0.317283741768682,0.296709640121419,0.205564140876401
"chr16-31128500-31130500",0.21513724068592,0.309861287578656,0.265274403500578,0.209727068234846
"chr8-47737198-47739113",0.204297331879617,0.304295765251902,0.286327695052975,0.205079207815506
"chr20-47726720-47728260",0.256284303662264,0.282218209749357,0.269072208143939,0.19242527844444
"chr6-30781464-30782396",0.164426606095787,0.307339670745987,0.289893456271405,0.238340266886821
"chr19-39401417-39401938",0.119714548039599,0.333013142490572,0.274055355297275,0.273216954172554
"chr11-10307280-10308312",0.144574612316762,0.305473745047348,0.327401381596883,0.222550261039007
"chr1-155988982-155990590",0.180194320746724,0.31479396049712,0.262969571293851,0.242042147462305
"chr10-75401262-75402645",0.232236587029,0.304853362520595,0.256978108601861,0.205931941848544
"chr2-144703628-144704662",0.177367469003039,0.320064190854759,0.277379100965815,0.225189239176387
"chr5-40409692-40411284",0.189597721105867,0.309428562577467,0.254646482738064,0.246327233578602
"chr10-123997259-123998236",0.0951884804156801,0.327762596470001,0.339882131209096,0.237166791905224
"chr6-25006379-25007713",0.247430163008596,0.30603331664372,0.240068078887081,0.206468441460603
"chr10-49309614-49310866",0.292125655286989,0.289970199159435,0.21367235287341,0.204231792680167
"chr19-47742921-47743855",0.19801182086484,0.310314045412115,0.284268630947632,0.207405502775413
"chr17-74512042-74513265",0.183023426849756,0.307065021471409,0.244831380073254,0.265080171605581
"chr3-46089012-46090470",0.177206347102312,0.309957040511178,0.263125888357939,0.249710724028572
"chr21-43727603-43729215",0.26658311411606,0.298816462330434,0.252649251632417,0.181951171921089
"chr10-70492892-70495374",0.212408854988465,0.30985679439947,0.262086807807461,0.215647542804605
"chr19-703216-704588",0.253792498098255,0.293077969896774,0.287538171850625,0.165591360154346
"chr19-13850990-13851731",0.201060712707999,0.302030677916153,0.261101625975997,0.235806983399851
"chr17-36088805-36090740",0.216256878139147,0.297789436008032,0.273496105738681,0.212457580114139
"chr20-48721801-48723079",0.201520663439018,0.30135502078354,0.236701453590014,0.260422862187428
"chr19-45442702-45444598",0.212747439849361,0.300261316570092,0.271841057884814,0.215150185695733
"chr17-76515024-76516088",0.104953727784159,0.322194296241335,0.297834482727599,0.275017493246907
"chr12-6335572-6336835",0.187132543197473,0.314701983718645,0.257609806177314,0.240555666906568
"chr9-131656184-131657026",0.201395137580803,0.318971372184519,0.246932682951667,0.232700807283011
"chr3-130850016-130850889",0.165175288775056,0.311698056419523,0.243348998140805,0.279777656664616
"chr9-87792151-87793714",0.185004359527506,0.297353577931121,0.308799357844575,0.208842704696797
"chr12-6166975-6168470",0.134696026581123,0.307082330096177,0.339443531718489,0.218778111604211
"chrX-1534315-1537777",0.204749699569825,0.317128978688833,0.24590789729056,0.232213424450782
"chr1-41738780-41739711",0.182922123283111,0.312074050055124,0.281148535209456,0.223855291452309
"chr18-48896514-48897579",0.200280464957392,0.307542419844002,0.273225355075013,0.218951760123593
"chr10-43137584-43139154",0.230480577014557,0.281886795775294,0.30135757133509,0.186275055875059
"chr15-66700775-66702418",0.278267559876095,0.291927215994516,0.244920768404046,0.184884455725343
"chr16-3020085-3022562",0.230566234863621,0.302116131000711,0.257278577927159,0.210039056208509
"chr17-80891232-80892576",0.192622117093734,0.304525955829369,0.271709645023898,0.231142282052999
"chr5-139660871-139661670",0.196164973215098,0.302704426376791,0.281732509197945,0.219398091210165
"chr4-107824064-107825657",0.18223085798551,0.305403056409762,0.288254883567484,0.224111202037243
"chr7-1915961-1916677",0.165312036961543,0.311525843677475,0.276424829987358,0.246737289373623
"chr21-41361462-41362886",0.244264509373628,0.297276154899301,0.245998230444964,0.212461105282108
"chr19-11567548-11568739",0.155041682023322,0.316528528707596,0.266304502275421,0.262125286993661
"chr2-240624336-240625557",0.271573669745926,0.284446916899922,0.267887800113123,0.17609161324103
"chr2-136131445-136132655",0.211130127450331,0.293610193090067,0.268235412878671,0.227024266580931
"chr21-33379865-33380956",0.203822734517047,0.299762169009777,0.23057952567391,0.265835570799266
"chr13-41456750-41459094",0.303988270229096,0.274339255786195,0.272838857182836,0.148833616801873
"chr20-50190333-50192499",0.218245608036681,0.307083000893489,0.261378943080019,0.213292447989811
"chr6-36678307-36680695",0.244685255514082,0.301800295000735,0.24768774750882,0.205826701976364
"chr1-36373436-36375047",0.208945052953835,0.298193517684441,0.268016753308417,0.224844676053307
"chr21-42227636-42228691",0.203812582602079,0.301028792199613,0.264434726965328,0.23072389823298
"chr19-54207644-54208691",0.2093254692552,0.294609910636233,0.265863640145595,0.230200979962972
"chr8-26608236-26610115",0.233380006328819,0.297043784841019,0.250826924308765,0.218749284521397
"chr5-42991663-42994032",0.201551739000307,0.297277539348014,0.28861231017317,0.212558411478509
"chr1-30756480-30757981",0.216242858461871,0.306125478750079,0.250092550200621,0.227539112587428
"chr19-16324194-16325474",0.24011320895006,0.295317828253842,0.254216859006159,0.21035210378994
"chr17-40098825-40100055",0.21863146923703,0.286838743971382,0.300288911504049,0.194240875287538
"chr6-13302017-13303365",0.249921805089976,0.297784150701856,0.235629047782452,0.216664996425716
"chr17-40341051-40342592",0.297577251679206,0.285745618137436,0.240520779884651,0.176156350298708
"chr22-50190212-50191819",0.254544520247607,0.295117658507426,0.228793139773094,0.221544681471873
"chr5-132293189-132295560",0.24557283335704,0.293213970447378,0.240509909281087,0.220703286914494
"chr2-9752380-9754534",0.207060548140614,0.300357425366606,0.286726539205675,0.205855487287105
"chr18-77064985-77065863",0.245705838985802,0.30297806790022,0.227888324462957,0.223427768651021
"chr2-85437197-85438712",0.288891326304092,0.280530622409928,0.238317092152795,0.192260959133185
"chr16-31868682-31870267",0.216397661469198,0.301814222740315,0.256663108891167,0.22512500689932
"chr1-65002103-65003376",0.1930789259843,0.30003973216119,0.282627918464354,0.224253423390155
"chr8-9087692-9089583",0.236689556639803,0.300631705717909,0.220193489456041,0.242485248186248
"chr1-6025980-6028679",0.198627197300326,0.300438671797359,0.272062608378431,0.228871522523883
"chr15-64882038-64884477",0.220370891095413,0.29856577828333,0.261237582393722,0.219825748227535
"chr19-41327337-41329202",0.214694191740046,0.301396010212844,0.241654735496903,0.242255062550207
"chr15-75201403-75203016",0.239069959431427,0.297580415142478,0.219364181948332,0.243985443477763
"chr2-241842585-241844604",0.235705122060556,0.285367282814454,0.310236745070232,0.168690850054758
"chr12-124456739-124458271",0.177828343762418,0.301675793884102,0.277554829879931,0.242941032473548
"chr19-40465103-40467234",0.270594635885721,0.288807973368108,0.221706300362745,0.218891090383426
"chr10-71888523-71889334",0.271846181119386,0.284394418397461,0.240025590385023,0.20373381009813
"chr2-96536517-96539273",0.245400350704169,0.290577816234054,0.247112650643568,0.216909182418209
"chr4-2786166-2787899",0.211952742370504,0.290974457540229,0.271649793069657,0.22542300701961
"chr19-11091533-11093499",0.199185526535846,0.301568397920257,0.241845116818718,0.257400958725179
"chr2-46541814-46544397",0.243223395871595,0.287565881538835,0.249385259708021,0.219825462881548
"chr12-124390549-124392602",0.21718012326795,0.292201767108844,0.266656097799493,0.223962011823713
"chr8-1744907-1746580",0.213411260107046,0.290273317531487,0.269982400749125,0.226333021612341
"chr3-132549731-132551133",0.0780720561728396,0.111770026792514,0.469408914925127,0.34074900210952
"chr16-12646304-12647347",0.066887058278669,0.190272938180464,0.509734084907386,0.233105918633482
"chr8-89801179-89802073",0.0655987859197609,0.180750923316979,0.526995253512384,0.226655037250877
"chr3-41418955-41420100",0.0571235394151599,0.203384578288158,0.490383617678564,0.249108264618118
"chr12-77062815-77063167",0.117998788747436,0.200352241420298,0.456660978695519,0.224987991136748
"chr20-1033616-1034741",0.0969621017181996,0.125237539114799,0.427669958596658,0.350130400570343
"chr2-98013371-98013816",0.20121054130516,0.11808326441859,0.37293896141798,0.30776723285827
"chr1-6961892-6963772",0.253647987350638,0.113908508892756,0.372155339717046,0.260288164039559
"chr8-124757161-124757954",0.062487114444747,0.185642478012619,0.406000883840507,0.345869523702127
"chr22-29414569-29415517",0.228567473236324,0.167221423679858,0.404219463094927,0.199991639988891
"chr8-89825883-89826897",0.0387269966793411,0.157475537118377,0.425390285986828,0.378407180215454
"chr17-37774312-37775043",0.354135683400599,0.1208886067889,0.296452830559059,0.228522879251442
"chr5-115634198-115634963",0.230210409288127,0.197182339410493,0.381216232980371,0.191391018321009
"chr11-34243611-34244452",0.213629969279905,0.0860512749896771,0.306377748045979,0.393941007684439
"chr13-30577052-30578000",0.101243982131637,0.224982242659511,0.441113779952809,0.232659995256043
"chr9-129890407-129890765",0.115159181055094,0.169278699309414,0.428837332150222,0.28672478748527
"chr10-63431961-63432565",0.0948523795358213,0.186826712406449,0.426386460206088,0.291934447851642
"chr8-128076562-128077397",0.203472441040699,0.15590683353295,0.36667766707456,0.273943058351791
"chr5-139177871-139178739",0.14820438390016,0.173730433884173,0.349790311522326,0.328274870693341
"chr1-193211302-193212113",0.24534632460789,0.167394423638644,0.365382555929311,0.221876695824155
"chr6-159701087-159702070",0.0421083207171399,0.241880804119961,0.424356207685818,0.291654667477081
"chr15-84992180-84993090",0.0849948486595106,0.181774374132594,0.370448772175676,0.362782005032219
"chr10-51380633-51381834",0.29895376141192,0.168630228833935,0.339661500653512,0.192754509100633
"chr8-133057095-133057707",0.219705360578026,0.133113767441743,0.306578668910184,0.340602203070046
"chr3-58259883-58261136",0.0635103236525491,0.225037729214951,0.412823901742637,0.298628045389862
"chr9-134924889-134925448",0.054072216274011,0.238702025570199,0.438849529506099,0.268376228649691
"chr6-10403680-10404794",0.248816728429467,0.189881749154665,0.361746723547796,0.199554798868072
"chr6-31776555-31777677",0.226487353404526,0.197989114519086,0.35880756956778,0.216715962508607
"chrX-1500654-1501504",0.100736438594768,0.149801692960126,0.347440274050478,0.402021594394629
"chr2-109613312-109614939",0.0906267725027833,0.270708850448287,0.422418759345322,0.216245617703607
"chr9-99253210-99254436",0.149827835457425,0.157771530215079,0.345331553889847,0.347069080437649
"chr2-177165741-177166634",0.161898826558325,0.167890069089339,0.341562811125725,0.328648293226611
"chr12-14220847-14221687",0.119659404444188,0.188797080767344,0.367332445690446,0.324211069098021
"chr3-53269562-53270821",0.0701365581778818,0.226790799503239,0.412560200186443,0.290512442132436
"chr11-88484740-88485712",0.107958101056172,0.163033773912685,0.315933834469522,0.413074290561621
"chr6-2658680-2659311",0.185859596834539,0.2294013647928,0.362164580299382,0.222574458073279
"chr22-49975607-49976769",0.102490591545316,0.186206744621021,0.34817203614883,0.363130627684832
"chr9-111037540-111039592",0.141637387060007,0.192614590184881,0.353775877988293,0.311972144766819
"chr9-137150239-137151755",0.11554710152522,0.181901914082671,0.330474984703084,0.372075999689024
"chr17-16285848-16288006",0.20065495125466,0.204528112842857,0.344389750846703,0.25042718505578
"chr7-20466281-20467175",0.0524686631177423,0.247192076728676,0.372983388530653,0.327355871622929
"chr13-28012135-28013432",0.208915081132704,0.188956105682704,0.322765704202638,0.279363108981954
"chr19-18304078-18305572",0.205646346709773,0.232231429875715,0.332933067768532,0.22918915564598
"chr7-28408433-28410027",0.094808726748131,0.255413760006484,0.348189234911137,0.301588278334248
"chr1-26579696-26580144",0.0066393564455884,0.0156931307612642,0.0817008936733414,0.895966619119806
"chr1-16450965-16452399",0.0132524575884996,0.0142067462095726,0.100052595306051,0.872488200895877
"chr9-37377925-37378609",0.00518811311079845,0.0301141070924555,0.0653005094434,0.899397270353346
"chr2-65293862-65294406",0.00569255290688713,0.0262447042671393,0.0495095268225082,0.918553216003465
"chr6-89013322-89013812",0.0365488528935251,0.0195719579034666,0.0404961935439703,0.903382995659038
"chr19-39193800-39194342",0.025366488243158,0.0370892525261604,0.0568698911218574,0.880674368108824
"chr12-112149501-112150020",0.032048133937962,0.0223578589793476,0.0922190090611888,0.853374998021502
"chr12-1412532-1413331",0.0147405960184114,0.0248571414499172,0.0638999620659781,0.896502300465693
"chr7-105788605-105789298",0.0847856933204951,0.0465690912986067,0.0142546751866576,0.854390540194241
"chr9-99276334-99276843",0.00711694657252938,0.0298340919392576,0.078745318544883,0.88430364294333
"chr8-143259487-143260652",0.016849062441227,0.0419980088679144,0.082368606921442,0.858784321769417
"chr10-126408860-126409667",0.166078845477687,0.0353440613673094,0.0375508116285603,0.761026281526443
"chr15-78004280-78005363",0.0163582280713031,0.0515142481169815,0.0457598571548646,0.886367666656851
"chr21-44686036-44687443",0.0741745910777179,0.0369109118915387,0.088190203835048,0.800724293195695
"chr4-141390425-141390955",0,0.0521055121878221,0.109843558022949,0.838050929789229
"chr4-70863062-70863797",0.0136438538703311,0.0368105705793988,0.135719285488052,0.813826290062219
"chr2-65286247-65286891",0.0723413905612536,0.042997562411154,0.107366164353477,0.777294882674116
"chr5-10684848-10685413",0.0792931270898962,0.0409294922901667,0.125874768916179,0.753902611703759
"chr6-45164098-45165220",0.014873312017244,0.0582310941968486,0.123539689362446,0.803355904423461
"chr20-20425506-20426733",0.0710811099975282,0.0400787818002097,0.0932761764385685,0.795563931763694
"chr2-64591248-64591676",0.100873360694421,0.0264744451195521,0.152597750348097,0.72005444383793
"chr21-43313276-43314244",0.0460144036760883,0.0471601303377207,0.121788057202097,0.785037408784094
"chr16-17027544-17028173",0.0736057312599381,0.0470392909608655,0.0948878943115661,0.78446708346763
"chr10-31730393-31731165",0.0622884472907125,0.0748663970409263,0.0540193010074667,0.808825854660895
"chr22-43802673-43803445",0.0625554516083558,0.0555657790320417,0.0815625715094176,0.800316197850185
"chr19-44990570-44990880",0.0535946522811374,0.0773777194873719,0.105559442454005,0.763468185777485
"chr22-40602872-40603639",0.0365469472827727,0.0266820774444955,0.230983880976156,0.705787094296575
"chr12-121512090-121512808",0.0425400569722914,0.0516750294575556,0.0905915923512749,0.815193321218878
"chr10-11276411-11276807",0.0280583659353928,0.06315693174318,0.0857242977271959,0.823060404594231
"chr6-36236801-36237427",0.122934120868055,0.0519800159740837,0.0783215122052689,0.746764350952593
"chr4-140980467-140981267",0.0397072799553819,0.0573369019846061,0.163960281841356,0.738995536218656
"chr7-157297053-157297485",0.0454840026761736,0.0646787843783393,0.0939295278868996,0.795907685058587
"chr10-3886707-3887233",0.00742988714138856,0.0822579460666736,0.145966405968061,0.764345760823877
"chr6-88761360-88762175",0.0483299059361556,0.0488525659677021,0.160636807248139,0.742180720848003
"chr21-42474148-42475321",0.0505027192054193,0.0707229149242234,0.0914422335690845,0.787332132301273
"chr17-79697099-79697655",0.158087777910607,0.0446923909551597,0.0994756187629095,0.697744212371323
"chr6-404761-405323",0.016990802047382,0.0797781291420906,0.123559100471153,0.779671968339375
"chr6-73537677-73538178",0.00649677444775341,0.0736122650387942,0.171061740549653,0.748829219963799
"chr2-7436212-7436798",0.281483246199949,0.0372385794330028,0.0679877221250712,0.613290452241977
"chr2-98499463-98499983",0.0403617165009502,0.0734730197006192,0.128637856637132,0.757527407161298
"chr7-141585787-141586507",0.010638236437159,0.0565236643663378,0.186876545400022,0.745961553796482
"chr3-98739081-98739647",0.0050055345017535,0.0684316441252522,0.131884941035127,0.794677880337868
"chr3-112115196-112115575",0.100212113961968,0.0523403620184937,0.143254248376053,0.704193275643485
"chr8-680361-681367",0.0395532266390619,0.0740827917468335,0.115360085888261,0.771003895725843
"chr12-112152096-112152587",0.0384274059371151,0.0305662173092899,0.28937999539662,0.641626381356975
"chr1-179935808-179936555",0.231442143796333,0.0354435723684912,0.0840102045858771,0.649104079249299
"chr1-6290140-6291478",0.157815836772688,0.0654172982434786,0.121630444927536,0.655136420056297
"chr18-49581234-49582074",0.106377559108848,0.0674542207026542,0.119478236213381,0.706689983975117
"chr9-133956538-133957665",0.0541524406295849,0.0644198760518113,0.144655205868245,0.736772477450359
"chr18-24957409-24958052",0.0867529443250326,0.0587706334799506,0.0885162489753066,0.76596017321971
"chr12-120909631-120910309",0.144565213675605,0.0618782124446167,0.121918060548879,0.671638513330899
"chr1-167681616-167682111",0.00550216251281857,0.0741328110318588,0.156286578234178,0.764078448221145
"chr8-27700499-27701103",0.0982268756033552,0.0792308520447782,0.118837097371647,0.70370517498022
"chr7-5541553-5542015",0,0.0644202878900394,0.21864220532993,0.71693750678003
"chr1-229570860-229571497",0.0319246461249284,0.0642336256645115,0.197808974462183,0.706032753748377
"chr2-187519557-187520578",0.141035463300298,0.0675809524130969,0.0837426141534385,0.707640970133166
"chr8-122969919-122971122",0.0688848153471607,0.0821969408680005,0.143833257345984,0.705084986438854
"chr10-6182553-6183253",0.0909830258797728,0.0797160308119445,0.0733904961766621,0.755910447131621
"chr13-66656556-66657487",0.0943253811493064,0.073104685680286,0.128999047531935,0.703570885638472
"chr12-96570972-96571892",0.0469679958324331,0.0593082301579731,0.187730412017178,0.705993361992416
"chr15-61092089-61093137",0.149083019759776,0.060016143678599,0.134541338902661,0.656359497658964
"chr9-129934107-129935143",0.154782875079687,0.0447108168817028,0.175160736710149,0.625345571328461
"chr1-13702616-13703150",0.0863260562581921,0.0702676143539558,0.145686657391676,0.697719671996176
"chr3-119482831-119483464",0.0679870194148372,0.0862935020577702,0.119534376918612,0.72618510160878
"chr7-43735661-43736286",0.0492175050332928,0.0764029240018548,0.145529479635709,0.728850091329143
"chr6-41155405-41156047",0.00674034694927164,0.0842991955348901,0.216678772764279,0.69228168475156
"chr2-16970705-16972049",0.0555999220620036,0.0656133030953655,0.182181911858609,0.696604862984022
"chr5-150623351-150624128",0.0612723253161218,0.0828471068017217,0.121815565565907,0.73406500231625
"chr2-74168194-74169064",0.107662501853189,0.0639683075147685,0.149450507233534,0.678918683398508
"chr6-167110723-167111507",0.108784333869504,0.0650670876100947,0.175362065512011,0.650786513008389
"chr2-8223021-8223741",0.0136728313665082,0.087401983722373,0.187152262005015,0.711772922906104
"chr19-4225879-4226213",0,0.0786102795301411,0.23952969075229,0.681860029717569
"chr10-80155195-80156083",0.0396685579914283,0.0888582750158914,0.220581863395326,0.650891303597354
"chr8-18853281-18853825",0.0321512428003183,0.121995384212232,0.0818413312565639,0.764012041730886
"chr2-127762707-127763286",0.00514907938342269,0.0847211210802285,0.243138567355849,0.666991232180499
"chr1-236393824-236394435",0.0249858026523187,0.0579660231592963,0.298950822886014,0.618097351302371
"chr1-201780557-201781397",0.0734877496407767,0.0823110822000266,0.166497472367449,0.677703695791747
"chr16-80719624-80721499",0.0529414360087863,0.0848639404948759,0.186512140301577,0.67568248319476
"chr15-63243484-63244211",0.0849059029923821,0.0727162123195747,0.203697491640613,0.63868039304743
"chr10-11199781-11200130",0.0122163330824319,0.0924684975327427,0.251752680531397,0.643562488853428
"chr1-226733337-226733673",0.109607022904642,0.0996674581788325,0.177083248249058,0.613642270667467
"chr12-22180518-22181321",0.0369796632655309,0.106411177426191,0.149017748975231,0.707591410333047
"chr11-48103613-48104027",0.0386896394742337,0.0728875382321645,0.23279230892979,0.655630513363812
"chr7-151336122-151336646",0.0430164166762992,0.0981809615305769,0.180041823952498,0.678760797840626
"chr13-75299713-75300997",0.151307378884933,0.0615885449529298,0.199576801396016,0.587527274766122
"chr10-11272702-11273748",0.0796937923470402,0.0970859519775747,0.10965750563649,0.713562750038895
"chr9-124324519-124325558",0.0612352411748182,0.101752174519171,0.134651042893042,0.702361541412968
"chr9-99239315-99239892",0.046527986746315,0.0700649739585952,0.228176146301716,0.655230892993374
"chr11-86442182-86442820",0.0203867206962545,0.0510242039223784,0.343604028246649,0.584985047134718
"chr6-144049012-144049734",0.055628023991423,0.0804174600835233,0.208500905353747,0.655453610571306
"chr11-34231357-34232222",0.0331860099854616,0.0834910810507377,0.22461186483581,0.658711044127991
"chr4-141663822-141664552",0.0448095695314605,0.0854030540072252,0.229616639299653,0.640170737161661
"chr1-183180340-183181190",0.00397201804292674,0.0859398963561926,0.252367594951655,0.657720490649226
"chr2-237865778-237866485",0.0426875707464506,0.0724616902039153,0.251461921173549,0.633388817876085
"chr5-77256265-77256673",0.0697072664719553,0.118702053193017,0.120868940633344,0.690721739701683
"chr6-137908475-137909211",0.023994112902338,0.062236342642625,0.310223537957742,0.603546006497295
"chr22-24513399-24513676",0.0813894413956289,0.0937808116829306,0.149314301794921,0.675515445126519
"chr1-153732196-153732577",0.069167972211675,0.113283512670629,0.180216461908056,0.63733205320964
"chr21-14559014-14559611",0.0761564909359138,0.0585753867320122,0.26251474741724,0.602753374914834
"chr1-154465880-154467514",0.100566323159483,0.0850088777875171,0.190236753968453,0.624188045084547
"chr17-48111617-48112042",0.0480877139289596,0.0984689226008843,0.168426691711462,0.685016671758694
"chr3-127808115-127808714",0.0845537463409584,0.096535247358952,0.170020241088189,0.648890765211901
"chr2-38438781-38439492",0.0100526437818775,0.105001932144383,0.18517490746729,0.69977051660645
"chr21-14567058-14568302",0.0707050797382505,0.0958960511214712,0.176816097541437,0.656582771598841
"chr18-63262311-63262879",0.0479535447775523,0.109116966868833,0.193783266663072,0.649146221690543
"chr3-183143935-183144780",0.0978999234804206,0.0797167021048751,0.203767384457733,0.618615989956971
"chr2-225013611-225014354",0.0828115095246578,0.091376297690618,0.244401993226157,0.581410199558567
"chr14-24123434-24124398",0.0656332055899694,0.1125985925287,0.146611130896403,0.675157070984928
"chr1-157363208-157364780",0.354887560449624,0.0754038299038106,0.0593478785186397,0.510360731127925
"chr22-41478334-41479419",0.0932292706874812,0.0966170299850213,0.150743684893596,0.659410014433902
"chr13-43697374-43698378",0.0790928734946856,0.114168121527563,0.14213203404802,0.664606970929731
"chr6-150636807-150637180",0.116596194880553,0.0887751971251831,0.201408495062564,0.5932201129317
"chr2-207288518-207289302",0.0148621246109495,0.101870930454599,0.204902109132961,0.67836483580149
"chr2-136309973-136310638",0.0294235497089531,0.0837128901299638,0.29114795305142,0.595715607109663
"chr9-37370965-37372315",0.102104065049594,0.108095978018523,0.149916567314624,0.63988338961726
"chr10-13907456-13907896",0.384616726521461,0.0489007796732596,0.0976769518361644,0.468805541969115
"chr2-190794359-190795118",0.0855633753617932,0.0941148486404544,0.206608837148528,0.613712938849225
"chr5-77259084-77259830",0.0600410620420393,0.102849981136822,0.167668903288695,0.669440053532444
"chr6-37561883-37562486",0.347981599128886,0.0535659582367848,0.163856213906503,0.434596228727826
"chr7-151830457-151831417",0.0743776591812522,0.108529490455647,0.153173109616627,0.663919740746474
